Title,web_Link
Wait Until Dark,https://www.ibdb.com/broadway-production/wait-until-dark-3128
Xmas in Las Vegas,https://www.ibdb.com/broadway-production/xmas-in-las-vegas-3262
The Amen Corner,https://www.ibdb.com/broadway-production/the-amen-corner-3235
Beyond the Fringe '65,https://www.ibdb.com/broadway-production/beyond-the-fringe-65-2844
The Passion of Josef D.,https://www.ibdb.com/broadway-production/the-passion-of-josef-d-2818
The Irregular Verb to Love,https://www.ibdb.com/broadway-production/the-irregular-verb-to-love-3015
Tchin-Tchin,https://www.ibdb.com/broadway-production/tchin-tchin-2925
Moby Dick,https://www.ibdb.com/broadway-production/moby-dick-2968
Step on a Crack,https://www.ibdb.com/broadway-production/step-on-a-crack-2921
A Gift of Time,https://www.ibdb.com/broadway-production/a-gift-of-time-2767
The Complaisant Lover,https://www.ibdb.com/broadway-production/the-complaisant-lover-2895
Critic's Choice,https://www.ibdb.com/broadway-production/critics-choice-2279
The Hostage,https://www.ibdb.com/broadway-production/the-hostage-2251
Laughs and Other Events,https://www.ibdb.com/broadway-production/laughs-and-other-events-2258
A Majority of One,https://www.ibdb.com/broadway-production/a-majority-of-one-2075
A Raisin in the Sun,https://www.ibdb.com/broadway-production/a-raisin-in-the-sun-2083
"Look Homeward, Angel",https://www.ibdb.com/broadway-production/look-homeward-angel-2660
The Egghead,https://www.ibdb.com/broadway-production/the-egghead-2644
The Greatest Man Alive,https://www.ibdb.com/broadway-production/the-greatest-man-alive-2633
Hide and Seek,https://www.ibdb.com/broadway-production/hide-and-seek-2626
Waiting for Godot,https://www.ibdb.com/broadway-production/waiting-for-godot-2604
Small War on Murray Hill,https://www.ibdb.com/broadway-production/small-war-on-murray-hill-2601
New Faces of 1956,https://www.ibdb.com/broadway-production/new-faces-of-1956-2418
"Wake Up, Darling",https://www.ibdb.com/broadway-production/wake-up-darling-2414
Affair of Honor,https://www.ibdb.com/broadway-production/affair-of-honor-2411
The Chalk Garden,https://www.ibdb.com/broadway-production/the-chalk-garden-2546
Marcel Marceau,https://www.ibdb.com/broadway-production/marcel-marceau-2529
The Desperate Hours,https://www.ibdb.com/broadway-production/the-desperate-hours-2500
Tea and Sympathy,https://www.ibdb.com/broadway-production/tea-and-sympathy-2372
Misalliance,https://www.ibdb.com/broadway-production/misalliance-2219
The Emperor's Clothes,https://www.ibdb.com/broadway-production/the-emperors-clothes-2214
I've Got Sixpence,https://www.ibdb.com/broadway-production/ive-got-sixpence-2367
The Fourposter,https://www.ibdb.com/broadway-production/the-fourposter-1968
Out West of Eighth,https://www.ibdb.com/broadway-production/out-west-of-eighth-1957
"Bell, Book and Candle",https://www.ibdb.com/broadway-production/bell-book-and-candle-1885
The Consul,https://www.ibdb.com/broadway-production/the-consul-2137
The Rat Race,https://www.ibdb.com/broadway-production/the-rat-race-1847
A Streetcar Named Desire,https://www.ibdb.com/broadway-production/a-streetcar-named-desire-1804
This Time Tomorrow,https://www.ibdb.com/broadway-production/this-time-tomorrow-1797
The Telephone / The Medium,https://www.ibdb.com/broadway-production/the-telephone--the-medium-1549
Bathsheba,https://www.ibdb.com/broadway-production/bathsheba-1537
Cyrano de Bergerac,https://www.ibdb.com/broadway-production/cyrano-de-bergerac-1462
The Duchess of Malfi,https://www.ibdb.com/broadway-production/the-duchess-of-malfi-1466
Second Best Bed,https://www.ibdb.com/broadway-production/second-best-bed-1445
Pygmalion,https://www.ibdb.com/broadway-production/pygmalion-1757
Marinka,https://www.ibdb.com/broadway-production/marinka-1717
Make Yourself at Home,https://www.ibdb.com/broadway-production/make-yourself-at-home-1723
Foxhole in the Parlor,https://www.ibdb.com/broadway-production/foxhole-in-the-parlor-1702
The Barretts of Wimpole Street,https://www.ibdb.com/broadway-production/the-barretts-of-wimpole-street-1688
One-Man Show,https://www.ibdb.com/broadway-production/one-man-show-1673
Rebecca,https://www.ibdb.com/broadway-production/rebecca-1666
The Perfect Marriage,https://www.ibdb.com/broadway-production/the-perfect-marriage-1589
Last Stop,https://www.ibdb.com/broadway-production/last-stop-1324
Tomorrow the World,https://www.ibdb.com/broadway-production/tomorrow-the-world-1287
The Three Sisters,https://www.ibdb.com/broadway-production/the-three-sisters-1253
R. U. R.,https://www.ibdb.com/broadway-production/r-u-r-1248
Count Me In,https://www.ibdb.com/broadway-production/count-me-in-1226
Best Foot Forward,https://www.ibdb.com/broadway-production/best-foot-forward-1113
Pal Joey,https://www.ibdb.com/broadway-production/pal-joey-1046
Walk With Music,https://www.ibdb.com/broadway-production/walk-with-music-1005
An International Incident,https://www.ibdb.com/broadway-production/an-international-incident-13248
A Passenger to Bali,https://www.ibdb.com/broadway-production/a-passenger-to-bali-13238
Key Largo,https://www.ibdb.com/broadway-production/key-largo-13210
No Time for Comedy,https://www.ibdb.com/broadway-production/no-time-for-comedy-12445
Off to Buffalo,https://www.ibdb.com/broadway-production/off-to-buffalo-12432
Knickerbocker Holiday,https://www.ibdb.com/broadway-production/knickerbocker-holiday-11587
The Women,https://www.ibdb.com/broadway-production/the-women-9750
Night Must Fall,https://www.ibdb.com/broadway-production/night-must-fall-12153
Bury the Dead,https://www.ibdb.com/broadway-production/bury-the-dead-12118
Prelude,https://www.ibdb.com/broadway-production/prelude-12118
Case of Clyde Griffiths,https://www.ibdb.com/broadway-production/case-of-clyde-griffiths-12106
Parnell,https://www.ibdb.com/broadway-production/parnell-12022
Substitute For Murder,https://www.ibdb.com/broadway-production/substitute-for-murder-12006
Macbeth,https://www.ibdb.com/broadway-production/macbeth-11997
Othello,https://www.ibdb.com/broadway-production/othello-11993
Them's the Reporters,https://www.ibdb.com/broadway-production/thems-the-reporters-11574
To See Ourselves,https://www.ibdb.com/broadway-production/to-see-ourselves-11564
Point Valaine,https://www.ibdb.com/broadway-production/point-valaine-7929
Ruth Draper,https://www.ibdb.com/broadway-production/ruth-draper-11192
Ladies' Money,https://www.ibdb.com/broadway-production/ladies-money-11932
Divided By Three,https://www.ibdb.com/broadway-production/divided-by-three-10681
Jigsaw,https://www.ibdb.com/broadway-production/jigsaw-11870
Wife Insurance,https://www.ibdb.com/broadway-production/wife-insurance-11860
By Your Leave,https://www.ibdb.com/broadway-production/by-your-leave-11828
John Brown,https://www.ibdb.com/broadway-production/john-brown-11825
Jezebel,https://www.ibdb.com/broadway-production/jezebel-11805
Ten Minute Alibi,https://www.ibdb.com/broadway-production/ten-minute-alibi-11769
Both Your Houses,https://www.ibdb.com/broadway-production/both-your-houses-12860
Design For Living,https://www.ibdb.com/broadway-production/design-for-living-11185
Gay Divorce,https://www.ibdb.com/broadway-production/gay-divorce-11688
There's Always Juliet,https://www.ibdb.com/broadway-production/theres-always-juliet-11662
Here Today,https://www.ibdb.com/broadway-production/here-today-11617
Whistling in the Dark,https://www.ibdb.com/broadway-production/whistling-in-the-dark-7893
The Passing Present,https://www.ibdb.com/broadway-production/the-passing-present-11457
The School for Scandal,https://www.ibdb.com/broadway-production/the-school-for-scandal-10409
Melo,https://www.ibdb.com/broadway-production/melo-11354
The Truth Game,https://www.ibdb.com/broadway-production/the-truth-game-11296
Scarlet Sister Mary,https://www.ibdb.com/broadway-production/scarlet-sister-mary-11274
His Majesty's Car,https://www.ibdb.com/broadway-production/his-majestys-car-11244
Topaze,https://www.ibdb.com/broadway-production/topaze-11137
Death Takes a Holiday,https://www.ibdb.com/broadway-production/death-takes-a-holiday-11016
Bird in Hand,https://www.ibdb.com/broadway-production/bird-in-hand-10881
The Love Duel,https://www.ibdb.com/broadway-production/the-love-duel-10887
The Kingdom of God,https://www.ibdb.com/broadway-production/the-kingdom-of-god-10802
The Book of Mormon,https://www.ibdb.com/broadway-production/the-book-of-mormon-488721
Fela!,https://www.ibdb.com/broadway-production/fela-484350
33 Variations,https://www.ibdb.com/broadway-production/33-variations-482128
Spring Awakening,https://www.ibdb.com/broadway-production/spring-awakening-448811
Sweeney Todd,https://www.ibdb.com/broadway-production/sweeney-todd-400379
Good Vibrations,https://www.ibdb.com/broadway-production/good-vibrations-388139
"Caroline, or Change",https://www.ibdb.com/broadway-production/caroline-or-change-11975
Nine,https://www.ibdb.com/broadway-production/nine-13305
The Full Monty,https://www.ibdb.com/broadway-production/the-full-monty-12548
Waiting in the Wings,https://www.ibdb.com/broadway-production/waiting-in-the-wings-10707
Wrong Mountain,https://www.ibdb.com/broadway-production/wrong-mountain-12482
Death of a Salesman,https://www.ibdb.com/broadway-production/death-of-a-salesman-6286
More to Love,https://www.ibdb.com/broadway-production/more-to-love-4874
The Herbal Bed,https://www.ibdb.com/broadway-production/the-herbal-bed-4866
Grease,https://www.ibdb.com/broadway-production/grease-4610
Five Guys Named Moe,https://www.ibdb.com/broadway-production/five-guys-named-moe-4671
A Christmas Carol,https://www.ibdb.com/broadway-production/a-christmas-carol-4655
Penn & Teller: The Refrigerator Tour,https://www.ibdb.com/broadway-production/penn-teller-the-refrigerator-tour-4636
La Bête,https://www.ibdb.com/broadway-production/la-bte-4629
Cat on a Hot Tin Roof,https://www.ibdb.com/broadway-production/cat-on-a-hot-tin-roof-4556
M. Butterfly,https://www.ibdb.com/broadway-production/m-butterfly-4497
Tom Waits in Concert on Broadway,https://www.ibdb.com/broadway-production/tom-waits-in-concert-on-broadway-4479
Big River,https://www.ibdb.com/broadway-production/big-river-4370
The Glass Menagerie,https://www.ibdb.com/broadway-production/the-glass-menagerie-4241
Moose Murders,https://www.ibdb.com/broadway-production/moose-murders-4207
Monday After the Miracle,https://www.ibdb.com/broadway-production/monday-after-the-miracle-4197
The Wake of Jamey Foster,https://www.ibdb.com/broadway-production/the-wake-of-jamey-foster-4188
The Best Little Whorehouse in Texas,https://www.ibdb.com/broadway-production/the-best-little-whorehouse-in-texas-4175
Little Me,https://www.ibdb.com/broadway-production/little-me-4156
Annie,https://www.ibdb.com/broadway-production/annie-3996
Fools,https://www.ibdb.com/broadway-production/fools-4107
I Ought to Be in Pictures,https://www.ibdb.com/broadway-production/i-ought-to-be-in-pictures-3696
Chapter Two,https://www.ibdb.com/broadway-production/chapter-two-4031
Diversions and Delights,https://www.ibdb.com/broadway-production/diversions-and-delights-4054
Your Arms Too Short to Box With God,https://www.ibdb.com/broadway-production/your-arms-too-short-to-box-with-god-3884
California Suite,https://www.ibdb.com/broadway-production/california-suite-3845
Yentl,https://www.ibdb.com/broadway-production/yentl-3762
God's Favorite,https://www.ibdb.com/broadway-production/gods-favorite-3503
The Good Doctor,https://www.ibdb.com/broadway-production/the-good-doctor-3661
The Prisoner of Second Avenue,https://www.ibdb.com/broadway-production/the-prisoner-of-second-avenue-3622
Last of the Red Hot Lovers,https://www.ibdb.com/broadway-production/last-of-the-red-hot-lovers-3311
Canterbury Tales,https://www.ibdb.com/broadway-production/canterbury-tales-3455
Rosencrantz and Guildenstern Are Dead,https://www.ibdb.com/broadway-production/rosencrantz-and-guildenstern-are-dead-2959
The Freaking Out of Stephanie Blake,https://www.ibdb.com/broadway-production/the-freaking-out-of-stephanie-blake-13185
The Odd Couple,https://www.ibdb.com/broadway-production/the-odd-couple-3230
Happily Never After,https://www.ibdb.com/broadway-production/happily-never-after-3131
The Great Indoors,https://www.ibdb.com/broadway-production/the-great-indoors-3127
Mating Dance,https://www.ibdb.com/broadway-production/mating-dance-3261
Something More!,https://www.ibdb.com/broadway-production/something-more-2831
Never Live Over a Pretzel Factory,https://www.ibdb.com/broadway-production/never-live-over-a-pretzel-factory-3055
She Loves Me,https://www.ibdb.com/broadway-production/she-loves-me-3007
A Thousand Clowns,https://www.ibdb.com/broadway-production/a-thousand-clowns-2776
Ross,https://www.ibdb.com/broadway-production/ross-2909
Let It Ride!,https://www.ibdb.com/broadway-production/let-it-ride-2884
The Young Abe Lincoln,https://www.ibdb.com/broadway-production/the-young-abe-lincoln-2304
Show Girl,https://www.ibdb.com/broadway-production/show-girl-2284
The Hostage,https://www.ibdb.com/broadway-production/the-hostage-2251
Face of a Hero,https://www.ibdb.com/broadway-production/face-of-a-hero-2262
A Second String,https://www.ibdb.com/broadway-production/a-second-string-2198
The Cool World,https://www.ibdb.com/broadway-production/the-cool-world-2097
A Distant Bell,https://www.ibdb.com/broadway-production/a-distant-bell-2876
A Loss of Roses,https://www.ibdb.com/broadway-production/a-loss-of-roses-2800
Buena Vista Social Club,https://www.ibdb.com/broadway-production/buena-vista-social-club-540360
The Notebook,https://www.ibdb.com/broadway-production/the-notebook-537723
Life of Pi,https://www.ibdb.com/broadway-production/life-of-pi-535445
Take Me Out,https://www.ibdb.com/broadway-production/take-me-out-535174
Come From Away,https://www.ibdb.com/broadway-production/come-from-away-510272
The Humans,https://www.ibdb.com/broadway-production/the-humans-503915
American Psycho,https://www.ibdb.com/broadway-production/american-psycho-503809
China Doll,https://www.ibdb.com/broadway-production/china-doll-500236
The Audience,https://www.ibdb.com/broadway-production/the-audience-497830
It's Only a Play,https://www.ibdb.com/broadway-production/its-only-a-play-497345
The Bridges of Madison County,https://www.ibdb.com/broadway-production/the-bridges-of-madison-county-494897
Orphans,https://www.ibdb.com/broadway-production/orphans-493860
Glengarry Glen Ross,https://www.ibdb.com/broadway-production/glengarry-glen-ross-493046
Gore Vidal's The Best Man,https://www.ibdb.com/broadway-production/gore-vidals-the-best-man-491515
Bonnie and Clyde,https://www.ibdb.com/broadway-production/bonnie-and-clyde-490509
The Motherfucker with the Hat,https://www.ibdb.com/broadway-production/the-motherfucker-with-the-hat-489079
A Life in the Theatre,https://www.ibdb.com/broadway-production/a-life-in-the-theatre-488279
A Behanding in Spokane,https://www.ibdb.com/broadway-production/a-behanding-in-spokane-485319
A Steady Rain,https://www.ibdb.com/broadway-production/a-steady-rain-484365
Impressionism,https://www.ibdb.com/broadway-production/impressionism-482092
All My Sons,https://www.ibdb.com/broadway-production/all-my-sons-479544
A Chorus Line,https://www.ibdb.com/broadway-production/a-chorus-line-402597
The Caine Mutiny Court-Martial,https://www.ibdb.com/broadway-production/the-caine-mutiny-court-martial-395623
Chita Rivera: The Dancer's Life,https://www.ibdb.com/broadway-production/chita-rivera-the-dancers-life-400387
Brooklyn,https://www.ibdb.com/broadway-production/brooklyn-383057
Wicked,https://www.ibdb.com/broadway-production/wicked-13485
Oklahoma!,https://www.ibdb.com/broadway-production/oklahoma-12938
Linda Eder at the Gershwin,https://www.ibdb.com/broadway-production/linda-eder-at-the-gershwin-13303
Riverdance - On Broadway,https://www.ibdb.com/broadway-production/riverdance--on-broadway-12489
Tango Argentino,https://www.ibdb.com/broadway-production/tango-argentino-12499
Peter Pan,https://www.ibdb.com/broadway-production/peter-pan-7750
On the Town,https://www.ibdb.com/broadway-production/on-the-town-5148
1776,https://www.ibdb.com/broadway-production/1776-4754
Candide,https://www.ibdb.com/broadway-production/candide-4751
"Men are from Mars, Women are From Venus",https://www.ibdb.com/broadway-production/men-are-from-mars-women-are-from-venus-5142
Show Boat,https://www.ibdb.com/broadway-production/show-boat-4269
The Red Shoes,https://www.ibdb.com/broadway-production/the-red-shoes-4591
Camelot,https://www.ibdb.com/broadway-production/camelot-4571
Yanni,https://www.ibdb.com/broadway-production/yanni-12514
Raffi,https://www.ibdb.com/broadway-production/raffi-4712
Tommy Tune Tonite!,https://www.ibdb.com/broadway-production/tommy-tune-tonite-4701
Grand Hotel,https://www.ibdb.com/broadway-production/grand-hotel-4254
Moscow Circus - Cirk Valentin,https://www.ibdb.com/broadway-production/moscow-circus--cirk-valentin-4649
Fiddler on the Roof,https://www.ibdb.com/broadway-production/fiddler-on-the-roof-4625
Bugs Bunny on Broadway,https://www.ibdb.com/broadway-production/bugs-bunny-on-broadway-4328
Meet Me in St. Louis,https://www.ibdb.com/broadway-production/meet-me-in-st-louis-4251
Barry Manilow at the Gershwin,https://www.ibdb.com/broadway-production/barry-manilow-at-the-gershwin-4541
Starlight Express,https://www.ibdb.com/broadway-production/starlight-express-4444
Singin' in the Rain,https://www.ibdb.com/broadway-production/singin-in-the-rain-4376
An Evening with Smokey Robinson,https://www.ibdb.com/broadway-production/an-evening-with-smokey-robinson-524558
Patti LaBelle on Broadway: The 'Look to the Rainbow' Tour,https://www.ibdb.com/broadway-production/patti-labelle-on-broadway-the-look-to-the-rainbow-tour-524826
Cyrano de Bergerac,https://www.ibdb.com/broadway-production/cyrano-de-bergerac-4348
Much Ado About Nothing,https://www.ibdb.com/broadway-production/much-ado-about-nothing-4347
Patti LaBelle on Broadway: The 'Look to the Rainbow' Tour,https://www.ibdb.com/broadway-production/patti-labelle-on-broadway-the-look-to-the-rainbow-tour-13329
Gladys Knight & the Pips & Kashif,https://www.ibdb.com/broadway-production/gladys-knight-the-pips-kashif-528336
Nureyev and Friends,https://www.ibdb.com/broadway-production/nureyev-and-friends-493563
Twyla Tharp Dance on Broadway,https://www.ibdb.com/broadway-production/twyla-tharp-dance-on-broadway-528525
Shirley MacLaine on Broadway,https://www.ibdb.com/broadway-production/shirley-maclaine-on-broadway-4462
Mame,https://www.ibdb.com/broadway-production/mame-4230
Show Boat,https://www.ibdb.com/broadway-production/show-boat-4219
Becky Shaw,https://www.ibdb.com/broadway-production/becky-shaw-543148
Marjorie Prime,https://www.ibdb.com/broadway-production/marjorie-prime-543147
Purpose,https://www.ibdb.com/broadway-production/purpose-540198
Cult of Love,https://www.ibdb.com/broadway-production/cult-of-love-539903
JOB,https://www.ibdb.com/broadway-production/job-539824
Mother Play,https://www.ibdb.com/broadway-production/mother-play-537936
Appropriate,https://www.ibdb.com/broadway-production/appropriate-537559
The Cottage,https://www.ibdb.com/broadway-production/the-cottage-536394
The Thanksgiving Play,https://www.ibdb.com/broadway-production/the-thanksgiving-play-536114
Between Riverside and Crazy,https://www.ibdb.com/broadway-production/between-riverside-and-crazy-535124
The Kite Runner,https://www.ibdb.com/broadway-production/the-kite-runner-533392
Take Me Out,https://www.ibdb.com/broadway-production/take-me-out-522075
Clyde's,https://www.ibdb.com/broadway-production/clydes-531925
Grand Horizons,https://www.ibdb.com/broadway-production/grand-horizons-522074
Linda Vista,https://www.ibdb.com/broadway-production/linda-vista-522072
What the Constitution Means to Me,https://www.ibdb.com/broadway-production/what-the-constitution-means-to-me-521025
Torch Song,https://www.ibdb.com/broadway-production/torch-song-517943
Straight White Men,https://www.ibdb.com/broadway-production/straight-white-men-517091
Lobby Hero,https://www.ibdb.com/broadway-production/lobby-hero-515856
Waiting for Godot,https://www.ibdb.com/broadway-production/waiting-for-godot-542653
The Last Five Years,https://www.ibdb.com/broadway-production/the-last-five-years-540016
All In: Comedy About Love,https://www.ibdb.com/broadway-production/all-in-comedy-about-love-540321
Once Upon a Mattress,https://www.ibdb.com/broadway-production/once-upon-a-mattress-539805
Merrily We Roll Along,https://www.ibdb.com/broadway-production/merrily-we-roll-along-536675
Just For Us,https://www.ibdb.com/broadway-production/just-for-us-536905
A Doll's House,https://www.ibdb.com/broadway-production/a-dolls-house-535893
Death of a Salesman,https://www.ibdb.com/broadway-production/death-of-a-salesman-534795
Plaza Suite,https://www.ibdb.com/broadway-production/plaza-suite-524089
American Utopia,https://www.ibdb.com/broadway-production/american-utopia-522679
Sea Wall/A Life,https://www.ibdb.com/broadway-production/sea-wall-a-life-522289
Burn This,https://www.ibdb.com/broadway-production/burn-this-520708
Head Over Heels,https://www.ibdb.com/broadway-production/head-over-heels-517717
The Parisian Woman,https://www.ibdb.com/broadway-production/the-parisian-woman-515423
1984,https://www.ibdb.com/broadway-production/1984-513416
Sunday in the Park with George,https://www.ibdb.com/broadway-production/sunday-in-the-park-with-george-512687
